hotel_id	dateAdded	dateUpdated	categories	primaryCategories	name	websites	locationId
AVwc9lJ6IN2L1WUfqyHr	2016-05-20T18:16:35Z	2018-07-02T17:58:13Z	Hotels and motels,Hotel	Accommodation & Food Services	Holiday Inn Express & Suites Baton Rouge East	http://ihg.com/holidayinnexpress/	LOC0242
AVwc9Ma4kufWRAb50y2U	2016-12-13T04:56:11Z	2018-01-28T09:32:18Z	Resorts,Lodging,Motels,Hotels and motels,Cabins,Hotels Motels,Hotel,Hotels & Motels,Hotels	Accommodation & Food Services	Kimberling Oaks Resort	http://kimberlingoaks.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9w	LOC1727
AVwc9QJoIN2L1WUfquoG	2016-03-27T14:35:45Z	2018-01-23T05:58:37Z	Motels,Hotels,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Mohican Motel	http://www.mohican-motel.com	LOC0299
AVwc9s5wkufWRAb504CD	2015-11-06T11:50:19Z	2018-01-09T10:21:36Z	Hotels and motels,Hotels Motels,Travel and Tourism,Hotel	Accommodation & Food Services	Relax Inn Altoona	http://www.magnusonhotels.com/relax-inn-altoona	LOC0229
AVwc9SLq_7pvs4fz0we5	2015-11-07T13:05:27Z	2018-01-28T12:25:56Z	Airports,Hotels and motels,Hotel and motel reservations,Hotel,Hotels,Lodging,Travel and Tourism	Accommodation & Food Services	Aloft Buffalo Airport	http://www.aloftbuffaloairport.com,http://www.starwoodhotels.com/alofthotels/property/overview/index.html?propertyID=3239andSWAQ=94Z0,http://www.starwoodhotels.com/alofthotels/property/overview/index.html?propertyID=3239&EM=EM_YEXT_GLOBAL_WEBSITE_AL_3239_	LOC0567
AVwc9Ud7IN2L1WUfqvWG	2016-07-18T19:41:45Z	2018-06-25T08:58:39Z	Hotels,Hotels and motels,Lodging,Motels,Hotel	Accommodation & Food Services	Imperial Waters	http://www.imperialwaters.com	LOC1119
AVwc9X2oByjofQCxkCpx	2015-10-28T16:34:53Z	2018-04-14T10:41:51Z	Hotels,Corporate Lodging,Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Suites	https://www.choicehotels.com/texas/amarillo/comfort-suites-hotels/txd72/rates?source=yext,https://www.choicehotels.com/texas/amarillo/comfort-suites-hotels/txd72?pmf=yextandmc=llyxyxpx	LOC0230
AVwc9xRPByjofQCxkGiH	2016-03-23T04:28:05Z	2018-01-28T08:34:52Z	Hotels and motels,Hotels,Motels,Lodging,Hotels Motels,Budget Hotels,Hotel	Accommodation & Food Services	Economy Inn	http://economyinn.net	LOC1830
AVwc-bXxkufWRAb50_g9	2015-10-23T03:13:19Z	2018-06-22T18:20:40Z	Hotels,Bed Breakfasts,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Hotels Motels,Bed & Breakfast & Inns,Motels,Hotel	Accommodation & Food Services	Hotel Sausalito	http://www.hotelsausalito.com	LOC1600
AVwce0-QByjofQCxetpl	2016-06-23T16:50:51Z	2018-06-25T08:55:08Z	Hotels,Hotels and motels,Hotel and motel reservations,Resorts,American restaurants,Karaoke,Banquet facilities,Restaurants,Hotel	Accommodation & Food Services	Radisson Hotel Valley Forge	http://www.radisson.com/king-of-prussia-hotel-pa-19406/pavalley	LOC0617
AVwce2Mi_7pvs4fzvh1U	2016-12-15T19:37:34Z	2018-01-12T05:08:35Z	Hotel,Corporate Lodging,Hotels,Lodging	Accommodation & Food Services	Fairfield Inn and Suites North Platte	http://www.marriott.com/hotels/travel/lbffi-fairfield-inn-and-suites-north-platte/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC1424
AVwce3a1ByjofQCxeuE8	2016-11-14T14:51:19Z	2018-03-12T01:25:26Z	Hotel,Hotels,Lodging,Hotel and motel mgmt.,Hotels and motels,Hotels Motels	Accommodation & Food Services	Best Western Ambassador Inn & Suites	http://book.bestwestern.com/bestwestern/US/FL/Orlando-hotels/BEST-WESTERN-Airport-Inn---Suites/Hotel-Overview.do?propertyCode=10302&sob=YEXTGEN&cm_mmc=BL-_-YEXTGEN-_-GEN-_-LINK,https://www.bestwestern.com/en_US/book/hotel-rooms.50090.html?iata=00171890and	LOC1467
AVwce3U7IN2L1WUflbDh	2015-10-23T01:30:18Z	2018-04-18T14:26:44Z	Hotels,Hotels and motels,Resorts,Motel,Lodging,Hotels Motels,Motels,Hotel and Motel,Hotel	Accommodation & Food Services	The Chateau Motel	http://www.chateaumotel.com	LOC1780
AVwce-r0ByjofQCxevYU	2016-10-15T09:51:12Z	2018-02-04T11:54:47Z	Hotel,Bar,Pool,Restaurant,Hotels & Motels,Hotels And Motels,Hotel, Bar, and Pool Central Business District	Accommodation & Food Services	Galt House Hotel	http://www.galthouse.com	LOC1082
AVwcet5XIN2L1WUflZh9	2015-10-28T21:14:55Z	2018-06-25T09:00:16Z	Hotels and motels,Hotel and motel reservations,Resorts,Budget Hotels,Hotel and motel mgmt.,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel	Accommodation & Food Services	Inn At San Luis Obispo	http://innatsanluisobispo.com	LOC1361
AVwce-UYkufWRAb5voYL	2016-05-31T08:24:18Z	2018-03-08T21:16:53Z	Hotels,Lodging,Corporate Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Champaign Urbana	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_CMIILHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FCMIILHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1623
AVwcez7uIN2L1WUflaaT	2016-03-24T11:44:42Z	2018-01-06T20:56:31Z	Hotels and motels,Hotel and motel reservations,Hotel,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels,Hotels & Motels	Accommodation & Food Services	Ramada Medford Hotel And Conference Center	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zkB9CEgUN4MTS4ZSG7wlqI_v4LkDIXZ8Fc1crM5yBkipBm2-vZh1FmInfyQET6Wvz9NY88o7iuSRrMkBT8izPduLo22_lU3MNdFaQNUCNx6rtpfdd1La	LOC1268
AVwcf0op_7pvs4fzvtqM	2015-07-09T04:32:20Z	2018-04-18T14:12:56Z	Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Orlando Continental Plaza Hotel	http://www.orlandocontinentalplazahotel.com,http://orlandocontinentalplazahotels.com	LOC1254
AVwcf14lByjofQCxe5Er	2016-05-08T22:40:44Z	2018-01-18T07:58:48Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Motel 6 Norfolk	https://www.motel6.com/en/motels.va.norfolk.1076.html?lid=X_PMG_NaturalSearch_Local_Yext_1076andutm_source=localandutm_medium=localandutm_campaign=yextlocal-1076,http://motel6.com/en/motels.va.norfolk.1076.html?srccode=X_PMG_NaturalSearch_Local_Yext_1076&	LOC1113
AVwcf7HXkufWRAb5vz24	2016-02-16T04:58:09Z	2018-04-14T13:22:29Z	Hotels,Lodging,Restaurants,Hotel	Accommodation & Food Services	Hotel Manor	http://www.hotel-manor.com	LOC1605
AVwcfA0EkufWRAb5vo3B	2016-03-23T03:59:29Z	2018-01-28T06:15:27Z	Hotels,Corporate Lodging,Hotels-Apartment,Lodging,Motels,Hotel,Hotels & Motels,Hotels Motels	Accommodation & Food Services	Extended Stay America Washington D.C. - Fairfax	http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.extendedstayamerica.com%2fproperty%2fExtended-Stay-America-Washington-DC-Fairfax-hotel.htmlandsisearchengine=326andsiproduct=Extended+Stay+America+W	LOC0211
AVwcfADZIN2L1WUflcq2	2016-10-29T21:17:09Z	2018-03-06T05:07:01Z	Hotel,Resort,Golf Course,Hotels	Arts Entertainment & Recreation	DoubleTree by Hilton Golf Resort San Diego	http://doubletree3.hilton.com/en/hotels/california/hotel-karlan-san-diego-a-doubletree-by-hilton-SANCMDT/index.html	LOC1336
AVwcfFGw_7pvs4fzvk4S	2015-10-21T17:43:40Z	2018-09-10T21:02:10Z	Hotels,Concierge Service,Resort,Resorts,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels,Golf Courses	Accommodation & Food Services	Fairmont Grand Del Mar	http://www.fairmont.com/san-diego/	LOC0893
AVwcfg8-kufWRAb5vvJX	2016-05-07T23:32:54Z	2018-03-08T02:10:44Z	Hotels,Lodging,Motels,Hotels and motels,Hotel	Accommodation & Food Services	Heritage Court Motel	http://heritagecourtmotel.com	LOC1395
AVwcfjQHByjofQCxe2Gz	2015-10-23T03:25:00Z	2018-02-02T07:16:09Z	Corporate housing,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Brentwood	http://www.hampton.com,http://hampton.com	LOC0145
AVwcfpZdIN2L1WUflkHt	2015-10-19T07:52:16Z	2018-06-25T08:58:57Z	Hotels and motels,Hotel	Accommodation & Food Services	Orange Motel	http://www.orangemotelclearwater.com	LOC0527
AVwcfSa0_7pvs4fzvnWr	2016-11-14T23:33:06Z	2018-04-07T23:44:55Z	Hotel,Hotels Motels,Hotels,Lodging,Corporate Lodging	Accommodation & Food Services	Hampton Inn Newark-Airport	http://hamptoninn3.hilton.com/en/hotels/new-jersey/hampton-inn-newark-airport-NWKNJHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_NWKNJHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=htt	LOC0704
AVwcfTze_7pvs4fzvnrH	2016-05-19T14:25:30Z	2018-01-28T13:54:32Z	Hotels,Lodging,Corporate Lodging,Hotels-Apartment,Motels,Hotel	Accommodation & Food Services	Crossland Economy Studios Salem - North	http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.crosslandstudios.com%2fproperty%2fCrossland-Economy-Studios-Salem-North-hotel.htmlandsisearchengine=326andsiproduct=Crossland+Economy+Studios+Salem+	LOC1331
AVwcfuFeByjofQCxe31C	2014-10-25T15:20:57Z	2018-05-28T16:20:28Z	Hotels,Lodging,Coeur D'alene Hotels,Motels,Hotel	Accommodation & Food Services	SpringHill Suites Coeur d'Alene	http://www.marriott.com/springhill-suites/travel.mi,http://www.marriott.com/hotels/travel/coesh-springhill-suites-coeur-dalene/	LOC0185
AVwcfVPF_7pvs4fzvn9R	2015-10-19T07:49:25Z	2018-01-18T18:43:36Z	Hotel,Resorts,Hotels Motels,Hotels & Motels,Travel & Transport	Accommodation & Food Services	Jensen's "On the Gulf"	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4X_VYPT51	LOC0431
AVwcfwU6IN2L1WUfllJS	2016-06-23T16:52:10Z	2018-01-09T15:30:47Z	Lodging,Hotels,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Tree City Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.43159.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:43159,https://www.bestwestern.com/en_US/book/hotel-details.43159.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:431	LOC0725
AVwcfx4KByjofQCxe4YR	2016-03-07T13:01:51Z	2018-01-09T05:22:16Z	Hotels and motels,Hotels Motels,Luxury Hotels,Hotels,Lodging,Hotel,Motels	Accommodation & Food Services	West Street Hotel	http://www.theweststreethotel.com	LOC0554
AVwcfxRIIN2L1WUfllQe	2016-03-23T04:02:26Z	2018-01-28T06:24:16Z	Corporate Lodging,Hotels,Lodging,Motels,Hotels Motels,Hotel	Accommodation & Food Services	Econo Lodge	https://www.choicehotels.com/georgia/thomson/econo-lodge-hotels/ga195?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/georgia/thomson/econo-lodge-hotels/ga195?pmf=yext&mc=llyxyxpx	LOC0914
AVwcg_FA_7pvs4fzv699	2016-05-16T23:06:42Z	2018-01-28T05:24:16Z	Hotels,Motels,Hotels Motels,Hotel	Accommodation & Food Services	Quality Inn Suites	https://www.choicehotels.com/montana/butte/quality-inn-hotels/mt071?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/montana/butte/quality-inn-hotels/mt071?pmf=yext&mc=llyxyxpx,https://www.choicehotels.com/montana/butte/quality-inn-hotels/mt071/rates?s	LOC0283
AVwcg3N2_7pvs4fzv5ft	2015-10-23T02:52:13Z	2018-07-03T12:13:12Z	Hotel,Hotels,Lodging,Bed & Breakfast & Inns,Motels	Accommodation & Food Services	Wildflower Inn	http://www.sedonawildflowerinn.com	LOC1471
AVwcg3rXkufWRAb5v-bM	2016-11-16T03:56:32Z	2018-08-27T16:51:00Z	Hotels,Hotels and motels,Hotel and motel reservations,Hotels & Motels,Hotel	Accommodation & Food Services	Eden Roc Inn & Suites	http://www.edenrocanaheim.com	LOC0007
AVwcg8X-_7pvs4fzv6c4	2016-03-24T11:33:28Z	2018-01-09T15:30:38Z	Hotels,Lodging,Hotel,B&bs / Inns	Accommodation & Food Services	Mountain View Hotel	http://www.bakkenoilhotel.com	LOC0945
AVwcgAGx_7pvs4fzvvsE	2016-03-24T11:39:03Z	2018-06-25T08:56:18Z	Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Motel Del Rogue	http://www.moteldelrogue.com	LOC0644
AVwcgawiByjofQCxe_BJ	2016-03-23T04:05:15Z	2018-01-28T05:24:17Z	Hotels,Hotel	Accommodation & Food Services	Miles City Hotel Suites	http://milescityhotels.com	LOC1319
AVwcgD5KIN2L1WUfloPj	2016-04-21T09:21:05Z	2018-01-25T05:07:18Z	Hotel,Hotels Motels,Hotels	Accommodation & Food Services	Fairfield Inn & Suites Spokane Downtown	http://www.marriott.com/hotels/travel/gegfi-fairfield-inn-and-suites-spokane-downtown/?pid=CORPYLP,http://www.marriott.com/hotels/travel/gegfi-fairfield-inn-and-suites-spokane-downtown/#n8Kl1P,http://marriott.com	LOC1390
AVwcgF6_kufWRAb5v1hE	2016-11-14T02:16:26Z	2018-01-28T06:15:51Z	Resorts,Motels,Lodging,Hotels Motels,Hotel,Hotels & Motels	Accommodation & Food Services	Kangaroo Lake Resort	http://www.kangaroolake.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXq	LOC0359
AVwcgfJGIN2L1WUflsx-	2016-10-30T18:53:08Z	2018-04-18T14:03:00Z	Hotels and motels,Motel,Hotel	Accommodation & Food Services	Red Roof Plus+ Washington, DC - Alexandria	http://www.redroof.com	LOC0253
AVwcgJuLByjofQCxe8Af	2016-11-06T20:21:41Z	2018-01-09T10:21:23Z	Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Atlanta-cumberland Mall/nw	http://hamptoninn3.hilton.com/en/hotels/georgia/hampton-inn-atlanta-cumberland-mall-nw-ATLCMHX/index.html,http://hampton.com	LOC0351
AVwcglyFByjofQCxfA1m	2015-07-09T04:26:06Z	2018-01-18T18:43:59Z	Hotel,Hotels	Accommodation & Food Services	Microtel Inn & Suites Orlando (Universal Studios)	http://www.floridianhotelorlando.com	LOC1125
AVwcgNXgByjofQCxe8mD	2015-10-23T04:21:35Z	2018-01-28T08:34:06Z	Hotels and motels,Hotel and motel reservations,Hotel,Hotels	Accommodation & Food Services	Holiday Inn Express Marietta - Atlanta Northwest	http://www.ihg.com/holidayinnexpress/hotels/us/en/marietta/atlma/hoteldetail	LOC0721
AVwcgoceIN2L1WUfluZ2	2016-07-18T19:21:33Z	2018-01-30T05:36:17Z	Hotels,Lodging,Corporate Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Suites Dallas-Arlington North-Entertainment District	http://hamptoninn3.hilton.com/en/hotels/texas/hampton-inn-and-suites-dallas-arlington-north-entertainment-district-DALETHX/index.html	LOC0783
AVwcgpWv_7pvs4fzv2_k	2017-01-09T20:25:45Z	2018-03-05T00:43:16Z	Travel & Transport,Hotels & Motels,Motels,Hotels,Lodging,Hotel	Accommodation & Food Services	Braidwood Motel	http://www.braidwoodmotel.com	LOC0276
AVwcgQ2mkufWRAb5v3Yr	2016-03-23T04:04:35Z	2018-01-28T05:24:04Z	Hotels,Lodging,Motels,Hotel,Budget Hotels,Hotels & Motels	Accommodation & Food Services	Comfort Inn Evansville-Casper	https://www.choicehotels.com/wyoming/evansville/comfort-inn-hotels/wy104?pmf=yextandmc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmvAGZ9gLz	LOC0379
AVwcgR2jIN2L1WUflqcV	2015-10-21T17:42:51Z	2018-04-18T14:01:12Z	Hotels,Bed Breakfast,Hotel	Accommodation & Food Services	The INN at Europa Village	http://innateuropavillage.com,http://www.europavillage.com	LOC1485
AVwcgS0L_7pvs4fzvyzi	2016-04-03T11:58:04Z	2018-01-28T08:08:48Z	Hotels,Lodging,Motels,Hotel,Hotels-Apartment,Resorts	Accommodation & Food Services	Flamingo Suites	http://flamingo-suites-tucson.tucsonhotels24.com/#mobile-accordion,http://www.flamingosuitestucson.com	LOC1055
AVwcgs6YByjofQCxfCA0	2016-03-30T18:49:20Z	2018-06-24T13:05:27Z	Hotels,Extended Stay,Resorts,Cottages,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Tomah Hotel	https://www.bestwestern.com/en_US/book/hotel-details.50137.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:50137,https://www.bestwestern.com/en_US/book/hotel-rooms.50137.html?iata=00171890&ssob=BLBWI0003G,http://www.bestwestern.com	LOC1053
AVwcgshl_7pvs4fzv3ge	2015-07-09T04:25:41Z	2018-08-27T16:47:51Z	Hotels and motels,Hotel South Lake Union,Hotel	Accommodation & Food Services	Hyatt House Seattle/Downtown	http://seattledowntown.house.hyatt.com/en/hotel/home.html	LOC1366
AVwcgvkEkufWRAb5v9BO	2016-03-29T06:21:35Z	2018-01-28T06:24:16Z	Lodging,Motels,Hotels Motels,Hotel	Accommodation & Food Services	Super 8 St Cloud	http://www.super8.com	LOC1354
AVwch0HqIN2L1WUfl72L	2016-11-14T15:15:20Z	2018-03-18T13:42:20Z	Hotels & Motels,Business Hotels,Family-Friendly Hotels,Tourist Hotels,Luxury Hotels,Weekend Getaway Hotels,Resorts,Golf Resorts,Hotels Motels,Hotel	Accommodation & Food Services	Coral Beach Resort and Suites	http://www.coralbeachmyrtlebeachresort.com	LOC0970
AVwch1yXByjofQCxfPO7	2016-05-07T23:53:11Z	2018-01-16T05:11:01Z	Hotels,Motels,Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Red Cedar Lodge	http://mailto:wayne_woltering@yahoo.com	LOC0279
AVwch2Y8ByjofQCxfPWJ	2016-07-18T19:42:01Z	2018-03-18T19:41:48Z	Hotels,Lodging,Motels,Corporate Lodging,Hotel	Accommodation & Food Services	Stage Stop Hotel	http://www.stagestophotel.com	LOC1823
AVwch8UZ_7pvs4fzwG7j	2017-02-15T20:07:02Z	2018-03-05T00:46:36Z	Hotel,Wedding Receptions & Parties,Convention & Meeting Facilities & Services,Hotels,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Beach Hotels,Lodging,Resorts,Weekend Getaway Hotels,Tourist Hotels	Accommodation & Food Services	Holiday Inn Express & Suites Carpinteria	https://www.ihg.com/holidayinnexpress/hotels/us/en/carpinteria/cpyca/hoteldetail,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLW7CTsybYTPzwt-A554G14eRr7t0ixraFVgCa4SUcDFfDvrC2tzp_fcff	LOC0152
AVwchAIHIN2L1WUflybT	2015-11-06T09:24:17Z	2018-01-19T07:49:01Z	Hotels,Lodging,Hotels Motels,Hotel,Travel and Tourism,Motels	Accommodation & Food Services	Best Western Plus Inn at Valley View	https://www.bestwestern.com/en_US/book/hotel-rooms.47094.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:47094,https://www.bestwestern.com/en_US/book/hotel-details.47094.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:470	LOC1801
AVwchCBeIN2L1WUflyzh	2016-11-21T15:27:58Z	2018-05-28T16:26:10Z	Hotels,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Hotels & Motels,Hotel,Business Hotels	Accommodation & Food Services	Microtel Inn Suites by Wyndham Marietta	http://www.wyndhamhotels.com/microtel/marietta-ohio/microtel-inn-and-suites-marietta/overview,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULR	LOC0819
AVwchf6wIN2L1WUfl4Ez	2015-07-09T09:59:13Z	2018-01-30T06:28:30Z	Hotel,Resort,Hotels Motels,Business Hotels	Accommodation & Food Services	Warwick Seattle Hotel	http://www.warwickmelrosedallas.com	LOC0899
AVwc-HjcByjofQCxkKD_	2015-10-21T17:42:59Z	2018-06-25T09:00:08Z	Hotels,Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Hyatt Regency-valencia	http://www.valencia.hyatt.com,http://valencia.hyatt.com/en/hotel/home.html	LOC1833
AVwchkDGByjofQCxfL3V	2016-06-23T16:51:32Z	2018-01-06T20:56:13Z	Hotels and motels,Hotel,Meeting Room,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Beach Hotels,Budget Hotels,Lodging,Business Hotels	Accommodation & Food Services	Holiday Inn Express & Suites Frankenmuth	http://www.ihg.com/holidayinnexpress/hotels/us/en/frankenmuth/mbsfm/hoteldetail	LOC0332
AVwchMRI_7pvs4fzv9ZQ	2016-06-14T02:30:33Z	2018-08-27T16:50:57Z	Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Motels,Hotel	Accommodation & Food Services	Park Vue Inn	http://www.parkvueinn.com	LOC0116
AVwchmWlByjofQCxfMRl	2016-07-20T20:53:44Z	2018-06-04T23:49:49Z	Hotels,Hotels and motels,Hotels Motels,Hotel	Accommodation & Food Services	Red Roof Inn Cleveland-medina	http://redroof.com	LOC1269
AVwcholOkufWRAb5wHvY	2016-05-31T13:38:29Z	2018-01-28T05:24:17Z	Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Wholesale Motel Hotel Equipment,Business Hotels,Motel Hotel Consultants,Motels	Wholesale Trade,Accommodation & Food Services	Best Western War Bonnet Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.27023.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:27023,https://www.bestwestern.com/en_US/book/hotel-details.27023.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website	LOC1753
AVwchPmqIN2L1WUfl1Ba	2016-06-20T15:20:46Z	2018-05-28T16:13:05Z	Hotels,Hotels and motels,Hotel and Meeting Room,Meeting Room,Hotel	Accommodation & Food Services	Holiday Inn Express Suites Denver Sw-Littleton	http://www.ihg.com/holidayinnexpress/hotels/us/en/littleton/denlt/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/littleton/denlt/hoteldetail	LOC1740
AVwchQgvByjofQCxfIJY	2016-11-06T04:48:03Z	2018-01-09T15:30:46Z	Hotels,Motels,Lodging,Hotel,Hotels Motels,Hotels & Motels	Accommodation & Food Services	Yakutat Lodge	http://www.yakutatlodge.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXq	LOC1636
AVwchQut_7pvs4fzv-NP	2015-10-20T00:56:32Z	2018-02-02T07:16:14Z	Hotels and motels,Hotel	Accommodation & Food Services	Hyatt Place Charlotte Airport/lake Pointe	http://charlotteairportlakepointe.place.hyatt.com/en/hotel/home.html	LOC0156
AVwchrgQ_7pvs4fzwDjw	2016-05-31T08:10:10Z	2018-01-06T20:55:52Z	Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Hotel,Hotels,Hotels & Motels	Accommodation & Food Services	Howard Johnson Express Inn-beckley	http://www.hojo.com/HowardJohnson/control/Booking/property_info?propertyId=07647&cid=IP_Local,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmwtZUd2BlmJ	LOC0790
AVwchtJ-_7pvs4fzwD7Q	2016-03-23T04:10:07Z	2018-03-12T09:05:45Z	Motels,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Rodeway Inn	http://www.rodewayinn.com	LOC1628
